"id","transcription","language","original_split"
"lin_17349","bana mibali mibale moko alati bilamba mosusu alongoli oyoa likolo na nsima na nzela ya mabele banzete eza mingi na lopangu na kati ndako eza","lin","train"
"lin_22653","Oyo eza nzela ya ba singa likolo ya ebale.","lin","train"
"lin_22606","oyo bendele ,bendele yango ezali na ba langi ekeseni , langi ya bozinga ,ya pembe ya motane na oyo eza  katikati eza  langi ya mosaka , moke na chokola.","lin","train"
"lin_22609","awa na moni ba photo ba lakisi biso awa namoni eza mwasi na mobali bazo mela masanga","lin","train"
"lin_22614","
photo namoni awa namoni bana ebele bafandi na classe 


","lin","train"
"lin_22644","bilamba ya bapapa batongisa yango na bubu eza moko eza na langi ya bozinga pe pembe eza mosusu eza na langi kaka ya bozinga eza mosusu eza na langi ya pembe pe na shokola eza mosusu eza na langi ya longondo pe na langi ya motane","lin","train"
"lin_22625","Moto ya mobali atelemi azotambola na kati ya lopango na kati ya lopango wana na ndako eza liboso ya mobali wana azotambola na kati ya lopango","lin","train"
"lin_22687","buku eza na langi ya chokola na bege makomamin eza na langi ya moindo","lin","train"
"lin_22639","Boye ndenge nazomona on dirait ezali ba nzete banzete yango eza ba mbuma, bambuma yango ezali na langi moko ya pondu.","lin","train"
"lin_22682","Ezali bendele yango eza na langi ya bozinga kasi na katikati eza na langi ya pembe na se boye eza na langi pe ya bozinga kasi yango ezali na langi misato boye.","lin","train"
"lin_22624","na esika na komi awa bandeko nazomona koza mwa mesa moko monene pena epe na mesa na monene na moniza bapapa minei ya bakonzi bazosala mwi réignon baza liboso na babuku na bango bazokoma na kati","lin","train"
"lin_22619","Awa balingi batonga ndako bati baterase kasi kuna banzete mibale etelemi na ndako mosusu ya kitoko","lin","train"
"lin_22615","milangi mibale ya poudre ekomami monganga bebe eza milangi mibale na mwa savon ya moke pembene","lin","train"
"lin_22693","Kopo ya miliki tobengaka pe yango yaourt.","lin","train"
"lin_22636","awa naliboso yamisu nangayi nakomi esika babengaka na meirie mais na meirie wana liboso wana namoni papa moko afandeli bido namoni tata mususu atelemi liboso ya meirie namoni mutu mususu azokota liboso ya meirie","lin","train"
"lin_22604","na moni ekulusu munene na matiti, na moni ezali esika yako sambela nzambe","lin","train"
"lin_22694","awa na sani namoni bamezetuni eza ebeli namoni ebeli namoni eza jone ezakitoko","lin","train"
"lin_22640","Awa namoni tozali na kati ya ndaku moko ya munene, namoni batu batelemi","lin","train"
"lin_22662","Esika bateki ya malasi nazomona malasi na langi ya bozinga, malasi mosusu na langi ya chokola, eza pe na mafuta kopakola nazomona eza pena esika babomba ya biloko ya libaya ya nzete ya pembe.","lin","train"
"lin_22647","Bilenge mibale misato mibale babai na kiti ya langi ya mosaka moko alati pembe pe na pantalo ya langi ya bozinga ya pete mosusu alati caro caro langi ya moindo eza na kati pe ya bozinga ya pete bongo na pantalo ya moindo bakobeta dame mosusu oyo alati elamba ya langi ya bozinga pe na kabutula ya motani","lin","train"
"lin_59921","Namona makolo mibale ya sapato ya bana eza na balange ya pembe batie moko likolona mosusu","lin","train"
"lin_59959","basi misato, mibale bafandi na kati ya liziba bazotoka mai, mosusu  bai na mopanzi pe banzete ya milai pembeni","lin","train"
"lin_59982","awa nazomona buku ya langi ya bozinga katikati nazomona ndenge eza na makolo milai ya langi ya motani","lin","train"
"lin_59912","Awa namoni eza esika oyo bato baza ebele na bangonga ya butu namoni awa eza na mwana-mwasi moko oyo azoleka amemi mwa molangi na maboko azokende.","lin","train"
"lin_59952","Awa nali komona. balakisinga eza singa singa ya mashine oyo bati yango na se eza na balangi ya pembe pe na balangi ya moyindo.","lin","train"
"lin_59973","Sapato ya mibali ya mwindu eza ya kala mpenza esi ebebi esi ebeteli na kati na yango ezali chokola na basinga na yango pe eza ya sali te","lin","train"
"lin_59977","omoni awa na balabala awa pembeni lopango moko kitoko nakati yango ba  nzete moko ya milayi pe ya mikuse","lin","train"
"lin_59962","O carton ya kisi ekomami combiaret eza carton ya kisi,  eza  na carton , carton ya ngo eza na langi , ya pembe na mosaka pe na mwa motane na kati.","lin","train"
"lin_59941","Awa pe bazolakisa biso mafuta pomade ya kopakola na nzoto ya basi batie elili ya mwana-mwasi alati bilamba likolo te azopakola mafuta aza na nzoto kitoko balingi bato bayeba yango bango pe baya kosomba bazala na poso kitoko.","lin","train"
"lin_59957","Awa tozali komona eloko babengi decoration baza kolekisa biso balobi objet a coutremat e posture yangwna tomoni ba komi awa zaliiezali esika bato bayokolaka ndenge nini ya kolata ya kolata kitoko.","lin","train"
"lin_59937","Kasi sika tokomi awa nazomonna misu na ngai eza ebele sapatu moko eza sapatu moko eza ya langi langi ya jaune sapatu yango eza likolo batpozi yango likolo likolo ya couverture likolo ya couverture sapatu moko kaka lokolo moko ya sapatu.","lin","train"
"lin_59916","Bilili,  oyo eza  liboso na nga ! namoni mwa tajer , kati ya  tajer oyo ! namoni bamwa milangi ya mafuta ya kitoko pe eza ba mafuta oyo ya ndenge , na ndenge mpenza ! pe ba mafuta oyo eza mpona basi , pe emonani na bamwa milangi ,mosusu bamwa , bilangi oyo ya bamwa poudre , oyo basi pe bapakalaka na nzoto ezalaka , kitoko mpenza .","lin","train"
"lin_59981","Tata mosali ya ekolo azali mondele a lati matalatala a lati pe na kazaka eza na langi ya chocolat, na kalavati eza na langi ya motane, simisi na ye eza na langi ya pembe .
Tata mosali ya ekolo a telemi liboso na ye eza na ba micro ébélé na loboko na ye a simbi mukanda na mesa epai ya telemi  eza na bikomeli eza na langi ya motane, na losapi na ye ya loboko ya mwasi, a lati lopete .","lin","train"
"lin_60953","Mbisi ya kotumba batie tomate ya mobesu,bakati matungulu bakati ba citron.","lin","train"
"lin_60926","Ba soldats bazo sala entraînement na zamba ya ko bunda bitumba .
Soki ba ke na guerre ba bunda bitumba yango malamu.","lin","train"
"lin_60930","Awa tomoni bilenge mibali mibale bazo beta ndembo ya makolo tozali komona  balati uniforme na bango ya motane.","lin","train"
"lin_60904","Na bilili oyo nali komona ba mama mibale bafandi bali kosala biloko ya ndako biloko ya kolia pe na a nsima na bango namoni mabanga pe na banzeta.","lin","train"
"lin_60999","Awa, namoni balakisi biso lisusu mwa karto moko ya kisi.  Namoni eza kisi ya maladi oyo epesamaka na ngungi.","lin","train"
"lin_60914","photo oyo namoni eza manzanza ya bien","lin","train"
"lin_60944","Sani ya mbele ya pembe batiye bongo nyama ya ngulu ba balinga na kwanga pembeni.","lin","train"
"lin_60947","Foto elakisi biso mwa motuka ya monene pe motuka oyo na monoko ya lopoto babengango camio te eza na ba langi ebele na moni oyo ya motani oyo ya pembe na oyo ya lilala na oyo ya moindo eza mwa camion ya kitoko mpenza.","lin","train"
"lin_60936","mwana mwasi oyo akangi suke bameshe ya kolala","lin","train"
"lin_60991","na bilili oyo tozali komona liboso nabiso awa, tomoni ezali bongo bendele, nazoyebate soki eza bendele ya ekolo nini, eloko nakoloba namonaka ba langi na bango, tozomona langi ya mosaka, langi ya motane, na langi ya buzinga","lin","train"
"lin_60967","Etage ya mulayi  motuka sik'oyo ezo leka wana liboso ya étage wana  .
Motuka yango eza na langi ya lilala, na moni pe motuka mosusu eza na pembeni kuna pe eza na langi ya bozinga,  eza pe na langi ya pembe . Ndako ya étage yango il faut ezala kaka hotel ya mulayi ya munene .","lin","train"
"lin_70854","Lilala ya langi ya pondu na avocat ya langi ya pondu na ananasi ya langi ya chokola.","lin","train"
"lin_70819","liboso ya biso awa balakisi biso eza basapato ya kolata ya bana","lin","train"
"lin_70893","Awa tozali komona, balakisi ngai molangi ya mafuta oyo batiaka na biloko ya kolia","lin","train"
"lin_70876","Mokanda ya lisapo mpona bana ezali bongo na ba dessin mpona ko explique makambo ekomami na kati.","lin","train"
"lin_70869","Awa namoni pe toza liboso ya ndako moko ya kitoko makasi na ba mutuka etelemi liboso ya ndako yango.","lin","train"
"lin_70845","Liboso na  biso awa tozomona balakisi biso likolo ya mesa ba saani ebele na kopo yango nyonso batye yango awa.","lin","train"
"lin_70881","na moni lisusu eza biloko ya kolia na moni eza neti nyama oyo balambi kitoko eza na mwa ndunda na kati na bamwa pilipili na pembeni pe na moni eza na mwa kwanga","lin","train"
"lin_70807","Liboso na nga awa ,namoni oyo eza etiquette ya ba entreprise,  Express Cyprus","lin","train"
"lin_70837","kasi nde boye eza  bamateriel moko ya jardinage kasi nazomona pau nazomona rato epui nazomona  eza na biloko oyo basalaka yango bilanga kasi yango eza na langi moko ya chokola boye kasi eza pembeli na langi moko ya bwe","lin","train"
"lin_70826","Awa nazomona mbetu mibale, moko eza mobima balakisi yango malamu mpenza te ezomonana nyonso te eza ya mabaya bazolakisa bato ndenge basalaka baya kotala bango soki balingi kosomba basomba.","lin","train"
"lin_70849","Awa na moni, eza esika basalelaka suki ya bana-basi oyo babengaka na monoko ya lopoto salon de quafire.  Liboso na ngai, na zomona mwana mwasi kitoko, basi basali ye suki.","lin","train"
"lin_70835","photo namoni eza photo ya bileye ya kolya namoni eza salade namoni avocat, namoni carotti namoni na tomato","lin","train"
"lin_70868","Namoni elenge mobali atelemi , alati na likolo elamba ya mai ya pondu, na se mwindo. aza na kati ya sport.","lin","train"
"lin_70823","Awa tozali komona magasin batekaka babilamba ya ba mama,nazomona manecin ezali ya kotelema liboso ya magasin wana, nazomona elati robe ya kitoko ya tisi ya kitoko ya langi ya rose,nazomona pe na bozinga.","lin","train"
"lin_70841","Awa tozali komona baza ko lekisa biso ndako ya etage ezali mibale tomoni moko ezali ya mtn mosusu ezali ya bululu kasi soki bazo sala nini toyebi te, kasi tomoni bakomi na ndako oyo ya mtn ba komi on fait quoi aujourd'hui oyo nde tozomona bakomi service client cliente nde yango wana tozali komona ezali ba ndako bakomi 5g5g.","lin","train"
"lin_78627","esin ya mwana mwasi alati kitambala na motu ati rousea degreya monoko alati bijou pe alati bamayaka na kingo azotala pembeni","lin","train"
"lin_78624","Boye kasi ezali manga manga etondami kasi eza neti na wenze yango manga yango ezomonana kiza neti mobeso eza kote mosusu ezomonana ya kotela kasi manga yango eza neti elengi kitoko makasi","lin","train"
"lin_78666","Elenge mobali afandi na kiti aza ko tala na se, akangisi suki ya maboko nasuka batiye mayaka. Alati na likolo langi ya pondu na se langi ya mosaka.","lin","train"
"lin_78622","Na elili oyo, nazo mona bato ebele balati bilamba ekokani.  Balati bilamba moko ; balati bilamba ya basoda.  Bazali basoda, bazali ebele.  Bazali basungi ya kotia kimia na mboka.","lin","train"
"lin_78670","Awa nazomona na kome na esika moko esika yango eza na mwa zamba na zamba oyo naomona bamatiti mpenza ebele ebele eza na kati ya zamba oyo me na katikate ya bamatiti wana nazomona mwa nzela ya makolo eleki na kati.","lin","train"
"lin_78688","Elili oyo azomona awa, eza makolo mibale yasapato batye nase, mpe tomoni sapato yango ndenge ezali, ezali yabandeko mibali, ezali bongo nalangi mibale, muyindo, na pembe","lin","train"
"lin_78685","Foto namoni balakisi awa,  namoni tapis,  likolo ya tapis namoni sapato moko, namoni sapato moko eza likolo ya tapis namoni eza lipapasi, nde foto namoni balakisi awa,  eza couleur ya jaune","lin","train"
"lin_78674","lisanga ya libota oyo eza lisanga esangani mama mwasi na bana mike mitamo mama mwasi yango afandi amemi bana misato na maboko na ye na se ya mokolo na ye ezali na bana mibale lisusu na elili ya elongi esalemi na misala ya maboko na mosala ya mayele","lin","train"
"lin_78699","foto namoni liboso nanga namoni batu mingi misusu ba vandi namoni moko atelemi alati bilamba, mupila ya mutani, pembeni  pe na pantalon  na mbozingape na moni pe na matiti mingi  nde namoni wana.","lin","train"
"lin_47486","Batu ba zali ko tambola. Ezali na basi misatu ba zali liboso awa, misusu ba zali musika liboso ya ndaku ya kitoko oyo, e tongomi na ba vitre .","lin","train"
"lin_47404","ana azomona koka moinda vandi alati elamba na motu na robe ya langi ya motani ya molai babengaka bubu","lin","train"
"lin_47411","Kasi boye ezali mama mama azotambola aza na balabala kasi ye mama alatela mpa eza na langi ya bozinga kasi  boepembeni na balabala eza na motuka yango pe eza kotambola ezokende yango kasi.","lin","train"
"lin_47468","Kiti moko ya mbanzi.","lin","train"
"lin_47459","Loboko moko esingi bongo sani ya mbele ezali na langi ya pembe na kati ya sani ezali bongo na ba dessin ya bafololo.","lin","train"
"lin_47415","Boye kasi ezali libende ya libende oyo basalisaka na misala ebele kasi eza neti basalisaka na misala ya kobongisa mituka eza misala ebele ebele eza ya molayi ya katikati pe ya moke pe ya mokelekete yango eza na langi ya mbwe.","lin","train"
"lin_47456","Nyama eke oyo eza na matiti ezotambola nyama eke yango eza na balangi ebele langi ya mosaka esangani na langi ya mwindu esangani na langi ya pondu nyama eke yango eza na matiti ya kokawuka","lin","train"
"lin_47485","Foto oyo elakisi biso mutuka moko ya kitoko mutuka oyo eza na langi moko ya bozinga pe mutuka oyo eza jeep,jeep oyo eza motuka oyo ekimaka Penza.","lin","train"
"lin_47458","Boye nazomona ezali nzela yango nzela yango eza molai ezali. Likolo ya ngomba oye nagamboe ya ngomba kasi azomona ezali zamba zamba yango eza na banzete moko ya milai mingi.","lin","train"
"lin_47419","Sapato ya souplesse mibale,  eza ya mibali, eza na langi ya chocola, ba lassets pe, eza na langi 
 ya pembe, eza mibale..","lin","train"
"lin_47438","Awa namoni balakisinga kabati kabati oyo namoni ba mashine na kati pe ebati yango na kati ya ndako kabati oyo eza ya banzete","lin","train"
"lin_47444","Boye kasi na liboso na ngai nazomona ezali ondiré eleko balataka na kingo kasi na eleko yango nazomona ezali na langi ya motane pe ezali na langi ya pembe pe ezali na langi ya mwindu pe ezali na langi ya lilala.","lin","train"
"lin_47461","Bato batelemineti bazosala botomboki basilikeli eloko moko basimbi bapapie likolo na yango bakomi na langi ya motane, na mosusu bakomi na langi ya mwindo","lin","train"
"lin_47480","awa namoni bolakisi biso ba sisoso ba sosiso basalakango na misuni ya ngulu ya ngombe ezalaka kitoko","lin","train"
"lin_47481","Ba soda balati bilamba ya mosala,basimbi ba mbunda bazo tambola na nzela na nsima na bango ba ndako na ba nzete na kati ya zamba.","lin","train"
"lin_47499","Boye kasi ezali logo, logo yango eza na langi ya pembe kasi pe eza na langi ya mbwe kasi eza logo eza na langi pe ya chokola yango logo yango eza neti publisite bazosala koyeba te soki eza ya nini eza logo moko eza na langi kaka ya pembe.","lin","train"
"lin_47492","Na bilili oyo bali komona balakisinga awa eza bendela kasi bendela oyo eza na balangi misato langi ya bozinga ya pembe pe ya motani.","lin","train"
"lin_47484","Na bilili oyo sikoyo namoni ba lakisi biso eza carton moko ya kisi,pe namoni batie yango likolo ya elamba moko ya liputa ya basi nde namoni ba lakisi nga.","lin","train"
"lin_47437","Babiju shannet awa eza mibale eza shannete ndenge nazomonela eza ya oro eza chennet na medaile ,yango namoni pe moto moko awa alati bag na mosapi eza babiju","lin","train"
"lin_47412","Na moni robe ya mwana mwasi bazo talasi  biso, emonani eza esika ya koteka bilamba ya bana basi.","lin","train"
"lin_47491","Awa ezali groupe ya bato babetaka basket baza na kati ya terrein na bango ya baskete na moni bana-mobali ebele kuna na nsima mosusu bazala kogunzama mosusu bazala koteema awa na liboso awa aza lokwa aye nde koti na bango atemi akangi mabuku  bajoue baza kuna na nsima batemi koteya poto","lin","train"
"lin_66985","Misuni yango eza nyama ya kotokisa batie pilipili eza liboke batie pe makasa balambi yango na makasa boye ezomona ezali na kati pilipili.","lin","train"
"lin_66986","kasi boyo ezomona ezali neti ndako moko eza na piibala ndako yango eza boye pembeni ya ndako ezali na zamba eza na banzete moko ya milai boye eza neti mwa zamba moko ya moke pembeni ya ndako yango","lin","train"
